t [s],Q [W],Tin [degC],Tout [degC]
525812,0,12.0920230488791,12.0920230488792
526112,0,12.0896767665932,12.0896767665936
526412,0,12.0873360421688,12.0873360421687
526712,0,12.0850008888378,12.0850008888377
527012,0,12.0826712086415,12.0826712086417
527312,0,12.0803470455229,12.0803470455231
527612,0,12.078028341196,12.0780283411963
527912,0,12.0757151322716,12.0757151322711
528212,0,12.073407316014,12.0734073160143
528512,0,12.0711049241497,12.0711049241496
528812,0,12.0688079032316,12.0688079032319
529112,0,12.0665162988414,12.0665162988416
529412,0,12.064230015111,12.0642300151112
529712,0,12.0619490716489,12.0619490716488
530012,0,12.059673414611,12.0596734146109
530312,0,12.0574030929649,12.0574030929649
530612,0,12.0551380251849,12.0551380251848
530912,0,12.0528782138454,12.0528782138455
531212,0,12.050623610799,12.0506236107986
531512,0,12.048374254609,12.0483742546093
531812,0,12.0461300909262,12.0461300909271
532112,0,12.043891101181,12.0438911011815
532412,0,12.041657247396,12.0416572473964
532712,0,12.0394285496276,12.0394285496281
533012,0,12.0372049812177,12.0372049812177
533312,0,12.0349865111561,12.034986511156
533612,0,12.0327731052539,12.0327731052538
533912,0,12.0305647699309,12.0305647699313
534212,0,12.0283614930882,12.0283614930879
534512,0,12.0261632454043,12.0261632454042
534812,0,12.0239699918644,12.0239699918647
535112,0,12.0217817291523,12.0217817291522
535412,0,12.0195984488346,12.0195984488352
535712,0,12.0174201306182,12.0174201306179
536012,0,12.0152467396178,12.0152467396183
536312,0,12.0130782652745,12.0130782652751
536612,0,12.0109146954676,12.0109146954676
536912,0,12.0087560181654,12.008756018166
537212,0,12.0066022038852,12.0066022038858
537512,0,12.0044532381429,12.0044532381433
537812,0,12.0023090999525,12.0023090999533
538112,0,12.0001697815704,12.0001697815703
538412,0,11.9980352626937,11.9980352626937
538712,0,11.9959055293821,11.9959055293825
539012,0,11.9937805508587,11.9937805508591
539312,0,11.9916603171732,11.9916603171742
539612,0,11.9895448174514,11.9895448174519
539912,0,11.9874340445012,11.9874340445015
540212,0,11.9853279594043,11.9853279594044
540512,0,11.9832265445025,11.9832265445027
540812,0,11.9811297951679,11.9811297951679
541112,0,11.9790377147875,11.9790377147872
541412,0,11.976950261125,11.9769502611248
541712,0,11.9748674065279,11.9748674065281
542012,0,11.9727891460269,11.9727891460271
542312,0,11.9707154943472,11.9707154943468
542612,0,11.9686464126632,11.9686464126632
542912,0,11.9665818646074,11.966581864608
543212,0,11.9645218395473,11.9645218395476
543512,0,11.9624663591463,11.9624663591463
543812,0,11.9604153934077,11.9604153934078
544112,0,11.9583689027162,11.9583689027165
544412,0,11.9563268678928,11.956326867893
544712,0,11.9542893088986,11.9542893088988
545012,0,11.9522562068418,11.9522562068419
545312,0,11.9502275261873,11.9502275261875
545612,0,11.9482032413115,11.9482032413118
545912,0,11.9461833619837,11.9461833619834
546212,0,11.9441678763508,11.9441678763512
546512,0,11.9421567603782,11.9421567603791
546812,0,11.9401499881741,11.9401499881741
547112,0,11.9381475535594,11.9381475535598
547412,0,11.9361494452966,11.9361494452966
547712,0,11.9341556525872,11.9341556525872
548012,0,11.932166155367,11.9321661553675
548312,0,11.9301809249595,11.9301809249595
548612,0,11.9281999451343,11.9281999451337
548912,0,11.9262232563038,11.9262232563036
549212,0,11.9242507156649,11.9242507156645
549512,0,11.9222824726467,11.9222824726467
549812,0,11.9203183745905,11.9203183745906
550112,0,11.9183584763939,11.9183584763949
550412,0,11.9164027702442,11.9164027702442
550712,0,11.9144511992618,11.9144511992615
551012,0,11.9125038250772,11.9125038250773
551312,0,11.9105605078867,11.9105605078869
551612,0,11.9086213982804,11.90862139828
551912,0,11.9066862808549,11.9066862808553
552212,0,11.9047553333961,11.9047553333959
552512,0,11.9028284063399,11.9028284063398
552812,0,11.9009056279342,11.9009056279344
553112,0,11.8989869318452,11.8989869318455
553412,0,11.8970723182437,11.8970723182445
553712,0,11.8951617426467,11.8951617426469
554012,0,11.8932551877403,11.8932551877403
554312,0,11.8913526362769,11.8913526362771
554612,0,11.8894531483632,11.8894531483637
554912,0,11.8875571824744,11.8875571824743
555212,0,11.8856650521166,11.8856650521166
555512,0,11.8837768581988,11.8837768581988
555812,0,11.8818926193833,11.8818926193835
556112,0,11.8800123266292,11.8800123266291
556412,0,11.8781359670547,11.8781359670551
556712,0,11.8762635233146,11.8762635233145
557012,0,11.8743949964257,11.8743949964254
557312,0,11.8725303929765,11.8725303929767
557612,0,11.8706697818564,11.8706697818566
557912,0,11.8688133022704,11.8688133022707
558212,0,11.8669608678366,11.8669608678365
558512,0,11.8651123324294,11.8651123324297
558812,0,11.8632682650746,11.863268265075
559112,0,11.8614281659358,11.8614281659364
559412,0,11.859591870578,11.8595918705786
559712,0,11.8577593089001,11.8577593089003
560012,0,11.8559304991895,11.8559304991896
560312,0,11.854105445035,11.8541054450353
560612,0,11.8522841389487,11.8522841389488
560912,0,11.8504665607039,11.8504665607037
561212,0,11.848652696717,11.848652696717
561512,0,11.8468425377015,11.8468425377014
561812,0,11.8450360700342,11.8450360700349
562112,0,11.8432332836851,11.8432332836847
562412,0,11.8414341707532,11.8414341707535
562712,0,11.8396387154277,11.8396387154279
563012,0,11.8378468975394,11.8378468975394
563312,0,11.8360587125022,11.8360587125024
563612,0,11.8342741567722,11.8342741567718
563912,0,11.8324932149784,11.8324932149789
564212,0,11.8307158660474,11.8307158660472
564512,0,11.8289421021177,11.8289421021178
564812,0,11.8271719145969,11.8271719145966
565112,0,11.8254052944375,11.8254052944381
565412,0,11.8236422302401,11.8236422302401
565712,0,11.8218827095757,11.821882709576
566012,0,11.8201267122516,11.8201267122521
566312,0,11.8183742307434,11.8183742307439
566612,0,11.8166252655748,11.8166252655751
566912,0,11.814879805812,11.8148798058121
567212,0,11.8131378252158,11.8131378252156
567512,0,11.8113993128882,11.811399312888
567812,0,11.8096642695471,11.8096642695471
568112,0,11.8079326889224,11.8079326889225
568412,0,11.8062045509135,11.8062045509135
568712,0,11.8044798431111,11.8044798431116
569012,0,11.8027585535211,11.8027585535212
569312,0,11.8010406749758,11.8010406749757
569612,0,11.7993262013181,11.7993262013185
569912,0,11.7976151253544,11.797615125354
570212,0,11.7959074229543,11.7959074229542
570512,0,11.7942030801393,11.7942030801392
570812,0,11.7925020983935,11.7925020983938
571112,0,11.7908044776979,11.7908044776977
571412,0,11.7891101936509,11.7891101936512
571712,0,11.7874192292572,11.7874192292577
572012,0,11.7857315792317,11.7857315792322
572312,0,11.7840472421602,11.7840472421601
572612,0,11.7823662048446,11.7823662048453
572912,0,11.7806884578432,11.7806884578436
573212,0,11.7790139831225,11.7790139831225
573512,0,11.7773427686584,11.777342768659
573812,0,11.7756748114888,11.775674811489
574112,0,11.7740101149388,11.7740101149389
574412,0,11.7723486539008,11.7723486539006
574712,0,11.7706904042928,11.7706904042927
575012,0,11.7690353514543,11.7690353514548
575312,0,11.7673835549147,11.7673835549149
575612,0,11.765734884239,11.7657348842395
575912,0,11.7640894270953,11.7640894270952
576212,0,11.7624471379108,11.7624471379109
576512,0,11.7608079876052,11.760807987606
576812,0,11.7591720351598,11.7591720351603
577112,0,11.757539162999,11.757539162999
577412,0,11.7559095116629,11.755909511663
577712,0,11.7542828969302,11.7542828969306
578012,0,11.7526594949482,11.7526594949481
578312,0,11.7510391081614,11.7510391081618
578612,0,11.7494219255506,11.749421925551
578912,0,11.7478077270622,11.7478077270626
579212,0,11.7461967192869,11.7461967192874
579512,0,11.7445886824754,11.7445886824757
579812,0,11.7429838142676,11.742983814268
580112,0,11.7413818932329,11.7413818932328
580412,0,11.7397831306911,11.739783130691
580712,0,11.7381872976961,11.7381872976962
581012,0,11.7365945974146,11.7365945974152
581312,0,11.7350048119756,11.7350048119762
581612,0,11.7334181476131,11.7334181476133
581912,0,11.7318343738629,11.7318343738629
582212,0,11.7302537008202,11.73025370082
582512,0,11.7286759086769,11.7286759086774
582812,0,11.7271011984791,11.7271011984792
583112,0,11.7255293446786,11.7255293446792
583412,0,11.7239605606806,11.7239605606808
583712,0,11.7223946200211,11.7223946200214
584012,0,11.7208317243082,11.7208317243081
584312,0,11.7192716544552,11.7192716544557
584612,0,11.7177146197109,11.7177146197114
584912,0,11.7161603899491,11.7161603899489
585212,0,11.7146091726815,11.7146091726817
585512,0,11.7130607501073,11.7130607501071
585812,0,11.7115153245068,11.7115153245068
586112,0,11.7099726689474,11.7099726689469
586412,0,11.708432996021,11.7084329960211
586712,0,11.7068960822481,11.7068960822484
587012,0,11.705362128238,11.7053621282376
587312,0,11.7038309145462,11.7038309145465
587612,0,11.7023026507517,11.7023026507521
587912,0,11.7007771093757,11.700777109376
588212,0,11.699254495551,11.6992544955509
588512,0,11.6977345896258,11.6977345896261
588812,0,11.6962175981313,11.6962175981316
589112,0,11.6947032847239,11.6947032847236
589412,0,11.6931918653146,11.6931918653144
589712,0,11.6916831119444,11.6916831119448
590012,0,11.690177214087,11.6901772140872
590312,0,11.6886740135296,11.6886740135301
590612,0,11.6871736379341,11.6871736379341
590912,0,11.6856760035538,11.6856760035541
591212,0,11.6841811526244,11.6841811526256
591512,0,11.682689037713,11.6826890377136
591812,0,11.6811996621597,11.6811996621595
592112,0,11.6797130038742,11.6797130038746
592412,0,11.6782290603058,11.6782290603068
592712,0,11.6767471977822,11.676747197783
593012,0,11.6752677218521,11.6752677218516
593312,0,11.6737908466586,11.6737908466582
593612,0,11.6723166651411,11.6723166651414
593912,0,11.6708452032549,11.670845203255
594212,0,11.6693765614644,11.6693765614644
594512,0,11.6679109048144,11.6679109048148
594812,0,11.6664479289883,11.6664479289891
595112,0,11.6649879818553,11.6649879818552
595412,0,11.6635307972603,11.6635307972596
595712,0,11.6620762774442,11.6620762774446
596012,0,11.6606243642994,11.6606243642992
596312,0,11.6591750542049,11.6591750542047
596612,0,11.6577283492839,11.6577283492838
596912,0,11.6562842400056,11.6562842400054
597212,0,11.6548427192844,11.6548427192844
597512,0,11.6534037791327,11.6534037791334
597812,0,11.6519674142153,11.6519674142153
598112,0,11.6505336181188,11.6505336181193
598412,0,11.649102383963,11.6491023839629
598712,0,11.6476737052387,11.6476737052386
599012,0,11.6462475746584,11.6462475746588
599312,0,11.6448239853873,11.644823985388
599612,0,11.6434029308758,11.6434029308762
599912,0,11.6419844036533,11.6419844036533
600212,0,11.6405683966759,11.6405683966765
600512,0,11.6391549039586,11.6391549039587
600812,0,11.6377439165497,11.6377439165503
601112,0,11.6363354301514,11.6363354301521
601412,0,11.6349294365858,11.6349294365864
601712,0,11.6335259296308,11.6335259296305
602012,0,11.6321249027944,11.6321249027945
602312,0,11.630726349571,11.630726349571
602612,0,11.6293302603654,11.6293302603652
602912,0,11.6279366317678,11.6279366317677
603212,0,11.6265454539853,11.6265454539861
603512,0,11.625156722724,11.6251567227242
603812,0,11.6237704312342,11.6237704312339
604112,0,11.6223865742527,11.6223865742531
604412,0,11.6210051407813,11.621005140782
604712,0,11.6196261285252,11.6196261285251
605012,0,11.6182495243227,11.6182495243229
